id_oglasa,naslov,tip_nepremicnine,stevilo_sob_opis,stevilo_sob,cena,valuta,m2,leto_gradnje,nadstropje,opis_kratek,url_oglasa
7403894,BRDO,Stanovanje,Garsonjera,,730.0,EUR,38.5,1987,1/3,"38,5 m2, garsonjera, zgrajena l. 1987, adaptirana l. 2017, 1/3 nad., oddamo. Cena: 730,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7403894/
7410741,BRDO,Stanovanje,"2,5-sobno",2.5,1200.0,EUR,60.0,1972,1/2,"60 m2, 2,5-sobno, zgrajeno l. 1972, adaptirano l. 2015, 1/2 nad., Stanovanje v večstanovanjski hiši. Stroški bivanja vkl...",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7410741/
7369831,BRDO,Stanovanje,3-sobno,3.0,2000.0,EUR,82.0,2026,P/3,"82 m2, 3-sobno, novogradnja - zgr. l. 2026, P/3 nad., Popolnoma novo stanovanje se sedaj opremlja za novega dolgoročnega...",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7369831/
7086443,BRDO,Stanovanje,3-sobno,3.0,2120.0,EUR,95.4,2011,1/2,"95,4 m2, 3-sobno, zgrajeno l. 2011, 1/2 nad., oddamo. Cena: 2.120,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7086443/
7328642,BRDO,Stanovanje,3-sobno,3.0,3700.0,EUR,114.5,2009,P/2,"114,5 m2, 3-sobno, zgrajeno l. 2009, adaptirano l. 2025, P/2 nad., oddamo. Cena: 3.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7328642/
7394472,BRDO,Stanovanje,4-sobno,4.0,4000.0,EUR,118.5,2009,P/2,"118,5 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, P/2 nad., oddamo. Cena: 4.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7394472/
7347682,BRDO,Stanovanje,"3,5-sobno",3.5,2990.0,EUR,122.0,1999,2/4,"122 m2, 3,5-sobno, zgrajeno l. 1999, adaptirano l. 2022, 2/4 nad., svetlo in prostorno stanovanje z garažnim mestom, z v...",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7347682/
7328650,BRDO,Stanovanje,"4,5-sobno",4.5,6100.0,EUR,157.2,2009,2/2,"157,2 m2, 4,5-sobno, zgrajeno l. 2009, adaptirano l. 2025, 2/2 nad., oddamo. Cena: 6.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7328650/
7352110,BRDO,Stanovanje,"4,5-sobno",4.5,5100.0,EUR,201.5,2009,2/2,"201,5 m2, 4,5-sobno, zgrajeno l. 2009, adaptirano l. 2025, 2/2 nad., oddamo. Cena: 5.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7352110/
7315767,BRDO,Stanovanje,4-sobno,4.0,6100.0,EUR,243.5,2009,,"243,5 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, uporabna površina znaša 201,5 m2, 2 parkirni mesti, terasa, odd...",https://www.nepremicnine.net/oglasi-oddaja/brdo-stanovanje_7315767/
7196333,"BRDO, BLIŽINA BANKE, BUS",Stanovanje,4-sobno,4.0,2100.0,EUR,94.2,2011,1/2,"94,2 m2, 4-sobno, zgrajeno l. 2011, 1/2 nad., hodnik, kuhinja z jedilnico in dnevni prostor, manjša soba, ki lahko je pi...",https://www.nepremicnine.net/oglasi-oddaja/brdo-blizina-banke-bus-stanovanje_7196333/
7196341,"BRDO, BLIŽINA BANKE, BUS",Stanovanje,3-sobno,3.0,3100.0,EUR,114.5,2009,P/2,"114,5 m2, 3-sobno, zgrajeno l. 2009, adaptirano l. 2025, 148,8 m2 zemljišča, P/2 nad., kompletno moderno opremljeno, še ...",https://www.nepremicnine.net/oglasi-oddaja/brdo-blizina-banke-bus-stanovanje_7196341/
7315773,"BRDO, BLIŽINA OSNOVNE ŠOLE VIČ",Stanovanje,4-sobno,4.0,4000.0,EUR,124.1,2009,P,"124,1 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, pritličje, uporabna površina znaša 118,5 m2 (po podatkih gursa)...",https://www.nepremicnine.net/oglasi-oddaja/brdo-blizina-osnovne-sole-vic-stanovanje_7315773/
7315852,"BRDO, CESTA NA",Stanovanje,"3,5-sobno",3.5,1900.0,EUR,113.0,2022,1/2,"113 m2, 3,5-sobno, zgrajeno l. 2022, 1/2 nad., lepo stanovanje z parkiriščem, opremljeno, dvigalo, odlična lokacija, shr...",https://www.nepremicnine.net/oglasi-oddaja/brdo-cesta-na-stanovanje_7315852/
7111611,"BRDO, LUKSUZ NA GRBINI",Stanovanje,4-sobno,4.0,3500.0,EUR,159.7,2009,1,"159,7 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, 1. nad., oddamo. Cena: 3.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brdo-luksuz-na-grbini-stanovanje_7111611/
7111557,"BRDO, LUKSUZ S POGLEDOM NA GRAD",Stanovanje,"4,5-sobno",4.5,5700.0,EUR,292.4,2009,2/2,"292,4 m2, 4,5-sobno, zgrajeno l. 2009, adaptirano l. 2025, 2/2 nad., oddamo. Cena: 5.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brdo-luksuz-s-pogledom-na-grad-stanovanje_7111557/
7058992,"BRDO, NASELJE ZELENI GAJ",Stanovanje,3-sobno,3.0,1550.0,EUR,74.62,2016,1/5,"74,62 m2, 3-sobno, zgrajeno l. 2016, 1/5 nad., V novejšem naselju Zeleni Gaj na Brdu oddamo v najem svetlo, prijetno in ...",https://www.nepremicnine.net/oglasi-oddaja/brdo-naselje-zeleni-gaj-stanovanje_7058992/
7381168,"BRDO, VILA NOVA, POGLED NA ROŽNIK",Stanovanje,4-sobno,4.0,2500.0,EUR,107.59,2025,2/2,"107,59 m2, 4-sobno, zgrajeno l. 2025, 2/2 nad., V neposredni bližini Rožne Doline, na zelo zaželeni lokaciji, posredujem...",https://www.nepremicnine.net/oglasi-oddaja/brdo-vila-nova-pogled-na-roznik-stanovanje_7381168/
7198085,"BRDO, VRHOVCI, VIČ",Stanovanje,Soba,,400.0,EUR,18.0,2000,P/3,"18 m2, soba, v stavbi zgrajeni l. 2000, adaptirana l. 2024, 700 m2 zemljišča, P/3 nad., LJ - VIČ; Vrhovci, Brdo. Dvostan...",https://www.nepremicnine.net/oglasi-oddaja/brdo-vrhovci-vic-stanovanje_7198085/
7315782,"BRDO, VSA INFRASTRUKTURA V BLIŽINI",Stanovanje,4-sobno,4.0,5100.0,EUR,207.3,2009,2,"207,3 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, 2. nad., uporabna površina znaša 157,2 m2 (po podatkih gursa), ...",https://www.nepremicnine.net/oglasi-oddaja/brdo-vsa-infrastruktura-v-blizini-stanovanje_7315782/
7315857,"BRDO, ŽAUCERJEVA ULICA",Stanovanje,4-sobno,4.0,3500.0,EUR,159.0,2009,1/2,"159 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, 1/2 nad., lepa lokacija, balkon, dvigalo, 2 parkirišča v garaži, ...",https://www.nepremicnine.net/oglasi-oddaja/brdo-zaucerjeva-ulica-stanovanje_7315857/
7315860,"BRDO, ŽAUCERJEVA ULICA",Stanovanje,3-sobno,3.0,2800.0,EUR,160.0,2009,1/2,"160 m2, 3-sobno, zgrajeno l. 2009, adaptirano l. 2025, 1/2 nad., lepa lokacija, balkon, dvigalo, 2 parkirišča v garaži, ...",https://www.nepremicnine.net/oglasi-oddaja/brdo-zaucerjeva-ulica-stanovanje_7315860/
7315865,"BRDO, ŽAUCERJEVA ULICA",Stanovanje,4-sobno,4.0,4750.0,EUR,250.4,2009,,"250,4 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, penthouse, lepa lokacija, velika terasa 50 m2, dvigalo, 2 parki...",https://www.nepremicnine.net/oglasi-oddaja/brdo-zaucerjeva-ulica-stanovanje_7315865/
7315854,"BRDO, ŽAUCERJEVA ULICA",Stanovanje,4-sobno,4.0,3800.0,EUR,276.0,2009,P/2,"276 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, P/2 nad., lepa lokacija, velika terasa, dvigalo, 2 parkirišča v g...",https://www.nepremicnine.net/oglasi-oddaja/brdo-zaucerjeva-ulica-stanovanje_7315854/
7315856,"BRDO, ŽAUCERJEVA ULICA",Stanovanje,3-sobno,3.0,3100.0,EUR,283.6,2009,P/2,"283,6 m2, 3-sobno, zgrajeno l. 2009, adaptirano l. 2025, P/2 nad., lepa lokacija, velika terasa, dvigalo, 2 parkirišča v...",https://www.nepremicnine.net/oglasi-oddaja/brdo-zaucerjeva-ulica-stanovanje_7315856/
7315863,"BRDO, ŽAUCERJEVA ULICA",Stanovanje,4-sobno,4.0,5700.0,EUR,292.0,2009,,"292 m2, 4-sobno, zgrajeno l. 2009, adaptirano l. 2025, penthouse, lepa lokacija, velika terasa, 3 lože, dvigalo, 2 parki...",https://www.nepremicnine.net/oglasi-oddaja/brdo-zaucerjeva-ulica-stanovanje_7315863/
7243222,"BRDOVEC, PRIGORJE BRDOVEČKO",Stanovanje,2-sobno,2.0,250.0,EUR,75.0,,,"75 m2, 2-sobno, oddamo. Cena: 250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brdovec-prigorje-brdovecko-stanovanje_7243222/
7408386,BREG PRI RIBNICI NA DOLENJSKEM,Stanovanje,2-sobno,2.0,600.0,EUR,60.0,1929,VP/1,"60 m2, 2-sobno, zgrajeno l. 1929, adaptirano l. 2025, VP/1 nad., oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/breg-pri-ribnici-na-dolenjskem-stanovanje_7408386/
7393850,"BREZA, KLANA",Stanovanje,2-sobno,2.0,450.0,EUR,40.0,,,"40 m2, 2-sobno, oddamo. Cena: 450,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/breza-klana-stanovanje_7393850/
7393846,"BREZA, KLANA",Stanovanje,2-sobno,2.0,600.0,EUR,60.0,,,"60 m2, 2-sobno, oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/breza-klana-stanovanje_7393846/
7405269,BREZJE,Stanovanje,2-sobno,2.0,500.0,EUR,50.0,1980,VP,"50 m2, 2-sobno, zgrajeno l. 1980, adaptirano l. 2020, visoko pritličje, Prenovljeno 2-sobno stanovanje v hiši z balkonom...",https://www.nepremicnine.net/oglasi-oddaja/brezje-stanovanje_7405269/
7407481,BREZJE,Stanovanje,2-sobno,2.0,580.0,EUR,65.0,2019,,"65 m2, 2-sobno, zgrajeno l. 2019, maribor - brezje, opremljeno stanovanje s samostojnim vhodom, približno 65 m2, oddamo....",https://www.nepremicnine.net/oglasi-oddaja/brezje-stanovanje_7407481/
7367461,BREZOVICA PRI LJUBLJANI,Stanovanje,2-sobno,2.0,900.0,EUR,100.0,1995,P,"100 m2, 2-sobno, zgrajeno l. 1995, 400 m2 zemljišča, pritličje, Oddam dvosobno stanovanje v pritličju 100m/2 na Brezovic...",https://www.nepremicnine.net/oglasi-oddaja/brezovica-pri-ljubljani-stanovanje_7367461/
7243709,BREZOVICA SEVER,Stanovanje,2-sobno,2.0,180.0,EUR,60.0,,,"60 m2, 2-sobno, oddamo. Cena: 180,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brezovica-sever-stanovanje_7243709/
7254161,BREZOVICA SEVER,Stanovanje,2-sobno,2.0,200.0,EUR,60.0,,,"60 m2, 2-sobno, oddamo. Cena: 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brezovica-sever-stanovanje_7254161/
7252690,"BREZOVICA SEVER, DEMERJE",Stanovanje,3-sobno,3.0,150.0,EUR,200.0,,,"200 m2, 3-sobno, oddamo. Cena: 150,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brezovica-sever-demerje-stanovanje_7252690/
6721338,BREŽICE,Stanovanje,Soba,,195.0,EUR,18.0,2007,,"18 m2, soba, zgrajena l. 2007, oddamo. Cena: 195,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brezice-stanovanje_6721338/
7412022,BREŽICE,Stanovanje,"1,5-sobno",1.5,470.0,EUR,43.0,1961,,"43 m2, 1,5-sobno, zgrajeno l. 1961, oddamo. Cena: 470,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brezice-stanovanje_7412022/
7314927,BREŽICE,Stanovanje,2-sobno,2.0,600.0,EUR,56.0,1974,,"56 m2, 2-sobno, zgrajeno l. 1974, oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brezice-stanovanje_7314927/
7382196,BREŽICE,Stanovanje,"3,5-sobno",3.5,750.0,EUR,90.0,1970,1/1,"90 m2, 3,5-sobno, zgrajeno l. 1970, adaptirano l. 2026, 1/1 nad., Oddamo v dolgoročni najem prijetno 3,5 sobno stanovanj...",https://www.nepremicnine.net/oglasi-oddaja/brezice-stanovanje_7382196/
7386620,BREŽICE,Stanovanje,3-sobno,3.0,750.0,EUR,100.0,2021,1,"100 m2, 3-sobno, adaptirano l. 2021, 1. nad., V okolici Brežic bo na voljo tri sobno stanovanje na lepi in mirni lokacij...",https://www.nepremicnine.net/oglasi-oddaja/brezice-stanovanje_7386620/
6721752,"BREŽICE, CENTER",Stanovanje,Soba,,350.0,EUR,14.0,2007,P,"14 m2, soba, zgrajena l. 2007, pritličje, oddamo. Cena: 350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brezice-center-stanovanje_6721752/
7408319,"BREŽICE, CENTER MESTA, POLEG DOMA",Stanovanje,"1,5-sobno",1.5,800.0,EUR,52.0,2013,2,"52 m2, 1,5-sobno, oskrbovano stanovanje za starejše, zgrajeno l. 2013, 2. nad., oddamo. Cena: cca 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brezice-center-mesta-poleg-doma-stanovanje_7408319/
7357867,"BREŽICE, CESTA BRATOV MILAVCEV 88",Stanovanje,Soba,,250.0,EUR,20.0,2024,2,"20 m2, soba, adaptirana l. 2024, 2. nad., oddamo. Cena: 250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brezice-cesta-bratov-milavcev-88-stanovanje_7357867/
7405817,"BREŽICE, TRNJE",Stanovanje,1-sobno,1.0,400.0,EUR,34.3,1987,3/4,"34,3 m2, 1-sobno, zgrajeno l. 1987, 3/4 nad., Z-lega, prostoren balkon (4 m2), v mirnem in urejenem bloku. Primerno za e...",https://www.nepremicnine.net/oglasi-oddaja/brezice-trnje-stanovanje_7405817/
7383289,"BRINJE, BEŽIGRAD",Stanovanje,1-sobno,1.0,800.0,EUR,42.0,1964,VP/2,"42 m2, 1-sobno, zgrajeno l. 1964, adaptirano l. 2008, VP/2 nad., 1-s stanovanje v vrstni hiši z lastnim vhodom orientira...",https://www.nepremicnine.net/oglasi-oddaja/brinje-bezigrad-stanovanje_7383289/
7414730,"BRINJE, LJ. BEŽIGRAD",Stanovanje,2-sobno,2.0,900.0,EUR,60.0,1964,,"60 m2, 2-sobno, zgrajeno l. 1964, 1. nad., primerno za študente (bližina fakultet), oddamo. Cena: 900,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brinje-lj-bezigrad-stanovanje_7414730/
7412937,BROD,Stanovanje,1-sobno,1.0,650.0,EUR,35.0,2021,PK/1,"35 m2, 1-sobno, adaptirano l. 2021, PK/1 nad., oddamo. Cena: 650,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brod-stanovanje_7412937/
7404724,BROD,Stanovanje,2-sobno,2.0,1150.0,EUR,37.4,2026,3/5,"37,4 m2, 2-sobno, zgrajeno l. 2026, 3/5 nad., oddamo. Cena: 1.150,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brod-stanovanje_7404724/
7368845,BROD,Stanovanje,2-sobno,2.0,1050.0,EUR,47.3,2026,1/4,"47,3 m2, 2-sobno, zgrajeno l. 2026, 1/4 nad., ljubljana brod tacen, 47,3 m2 - oddaja, dvosobno stanovanje s parkirnim me...",https://www.nepremicnine.net/oglasi-oddaja/brod-stanovanje_7368845/
7413784,BROD,Stanovanje,"2,5-sobno",2.5,1100.0,EUR,58.52,2006,3/4,"58,52 m2, 2,5-sobno, zgrajeno l. 2006, 3/4 nad., Dvoinpol sobno stanovanje na Brodu, oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brod-stanovanje_7413784/
7410282,"BROD, NASELJE TACENSKI DVORI",Stanovanje,2-sobno,2.0,900.0,EUR,61.0,2006,1/4,"61 m2, 2-sobno, zgrajeno l. 2006, 1/4 nad., Opremljeno, 53 m2 uporabne površine, 8 m2 loža, lastniško parkirno mesto v k...",https://www.nepremicnine.net/oglasi-oddaja/brod-naselje-tacenski-dvori-stanovanje_7410282/
7408900,"BROD, PRI TACNU POD ŠMARNO GORO",Stanovanje,2-sobno,2.0,750.0,EUR,70.0,1968,,"70 m2, 2-sobno, zgrajeno l. 1968, oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brod-pri-tacnu-pod-smarno-goro-stanovanje_7408900/
7313575,"BROD, SLOVENIJA",Stanovanje,1-sobno,1.0,850.0,EUR,35.0,1904,1/2,"35 m2, 1-sobno, zgrajeno l. 1904, adaptirano l. 2025, 50 m2 zemljišča, 1/2 nad., oddamo. Cena: cca 850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brod-slovenija-stanovanje_7313575/
7407329,"BROD, VIŽMARJE",Stanovanje,2-sobno,2.0,800.0,EUR,52.0,2000,P/3,"52 m2, 2-sobno, zgrajeno l. 2000, adaptirano l. 2024, P/3 nad., Novejše, lepo dvosobno stanovanje v mirnem okolju v Ljub...",https://www.nepremicnine.net/oglasi-oddaja/brod-vizmarje-stanovanje_7407329/
7333138,"BROD, ZNIŽANA CENA",Stanovanje,5 in večsobno,,2250.0,EUR,147.7,2003,4/4,"147,7 m2, 5 in večsobno, zgrajeno l. 2003, adaptirano l. 2017, 4/4 nad., oddamo. Cena: 2.250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brod-znizana-cena-stanovanje_7333138/
7396461,BRODARICA - VIŠNJIK,Stanovanje,3-sobno,3.0,1500.0,EUR,105.0,2026,,"105 m2, 3-sobno, novogradnja - zgr. l. 2026, oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/brodarica-visnjik-stanovanje_7396461/
7343953,BS 3,Stanovanje,"2,5-sobno",2.5,350.0,EUR,52.0,1975,3/4,"52 m2, 2,5-sobno, zgrajeno l. 1975, adaptirano l. 2024, 3/4 nad., Oddam stanovanje za študijsko leto 26/27 od 1.10.2026 ...",https://www.nepremicnine.net/oglasi-oddaja/bs-3-stanovanje_7343953/
7281237,BS 3,Stanovanje,"2,5-sobno",2.5,1100.0,EUR,70.0,1976,P/4,"70 m2, 2,5-sobno, zgrajeno l. 1976, 60 m2 zemljišča, P/4 nad., oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bs-3-stanovanje_7281237/
7405845,BS 3,Stanovanje,4-sobno,4.0,1350.0,EUR,107.0,1977,P/4,"107 m2, 4-sobno, zgrajeno l. 1977, adaptirano l. 2006, 96 m2 zemljišča, P/4 nad., oddamo. Cena: 1.350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bs-3-stanovanje_7405845/
7281279,"BS 3, BEŽIGRAD, BS3, MAROLTOVA ULICA",Stanovanje,Soba,,240.0,EUR,12.5,1978,2/4,"12,5 m2, soba, zgrajena l. 1978, adaptirana l. 2023, 2/4 nad., V zelo lepo urejenem stanovanju v BS3, kjer so že same št...",https://www.nepremicnine.net/oglasi-oddaja/bs-3-bezigrad-bs3-maroltova-ulica-stanovanje_7281279/
7374996,BTC,Stanovanje,1-sobno,1.0,970.0,EUR,47.0,2026,5/5,"47 m2, 1-sobno, zgrajeno l. 2026, 5/5 nad., Novogradnja, Jelinčičeva 7, Lj. Novo, neopremljeno, oddamo. Cena: 970,00 EUR...",https://www.nepremicnine.net/oglasi-oddaja/btc-stanovanje_7374996/
7364931,BTC,Stanovanje,"2,5-sobno",2.5,850.0,EUR,59.2,1961,2,"59,2 m2, 2,5-sobno, zgrajeno l. 1961, 2. nad., oddamo. Cena: 850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/btc-stanovanje_7364931/
7273078,BUKOVAC - REMETE,Stanovanje,2-sobno,2.0,1300.0,EUR,74.0,2006,,"74 m2, 2-sobno, zgrajeno l. 2006, oddamo. Cena: 1.300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7273078/
7377110,BUKOVAC - REMETE,Stanovanje,3-sobno,3.0,900.0,EUR,95.0,1993,,"95 m2, 3-sobno, zgrajeno l. 1993, oddamo. Cena: 900,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7377110/
7266967,BUKOVAC - REMETE,Stanovanje,1-sobno,1.0,1000.0,EUR,100.0,1980,,"100 m2, 1-sobno, zgrajeno l. 1980, oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7266967/
7375731,BUKOVAC - REMETE,Stanovanje,2-sobno,2.0,1300.0,EUR,103.0,2012,,"103 m2, 2-sobno, zgrajeno l. 2012, oddamo. Cena: 1.300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7375731/
7373995,BUKOVAC - REMETE,Stanovanje,3-sobno,3.0,1500.0,EUR,110.0,2010,,"110 m2, 3-sobno, zgrajeno l. 2010, oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7373995/
7328531,BUKOVAC - REMETE,Stanovanje,3-sobno,3.0,1600.0,EUR,115.0,2012,,"115 m2, 3-sobno, zgrajeno l. 2012, oddamo. Cena: 1.600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7328531/
7268107,BUKOVAC - REMETE,Stanovanje,3-sobno,3.0,1200.0,EUR,120.0,1980,,"120 m2, 3-sobno, zgrajeno l. 1980, oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7268107/
6683903,BUKOVAC - REMETE,Stanovanje,3-sobno,3.0,2200.0,EUR,142.0,,,"142 m2, 3-sobno, ""penthouse"", oddamo. Cena: 2.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_6683903/
7267822,BUKOVAC - REMETE,Stanovanje,3-sobno,3.0,1900.0,EUR,157.0,2007,,"157 m2, 3-sobno, zgrajeno l. 2007, oddamo. Cena: 1.900,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7267822/
7268546,BUKOVAC - REMETE,Stanovanje,3-sobno,3.0,1900.0,EUR,157.0,2007,,"157 m2, 3-sobno, zgrajeno l. 2007, oddamo. Cena: 1.900,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7268546/
7396440,BUKOVAC - REMETE,Stanovanje,3-sobno,3.0,2800.0,EUR,170.0,1999,,"170 m2, 3-sobno, zgrajeno l. 1999, oddamo. Cena: 2.800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-stanovanje_7396440/
7372407,"BUKOVAC - REMETE, BIJENIČKA",Stanovanje,3-sobno,3.0,2500.0,EUR,100.0,,,"100 m2, 3-sobno, ""penthouse"", oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-bijenicka-stanovanje_7372407/
7373559,"BUKOVAC - REMETE, BUKOVAČKA",Stanovanje,3-sobno,3.0,3200.0,EUR,157.0,,,"157 m2, 3-sobno, oddamo. Cena: 3.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-bukovacka-stanovanje_7373559/
7372356,"BUKOVAC - REMETE, ČREŠNJEVEC",Stanovanje,3-sobno,3.0,1900.0,EUR,125.0,,,"125 m2, 3-sobno, oddamo. Cena: 1.900,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-cresnjevec-stanovanje_7372356/
7376786,"BUKOVAC - REMETE, DONJI",Stanovanje,2-sobno,2.0,1000.0,EUR,96.0,,,"96 m2, 2-sobno, oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-donji-stanovanje_7376786/
6999986,"BUKOVAC - REMETE, DONJI",Stanovanje,2-sobno,2.0,5000.0,EUR,210.0,,,"210 m2, 2-sobno, oddamo. Cena: 5.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-donji-stanovanje_6999986/
7381288,"BUKOVAC - REMETE, FRATROVAC",Stanovanje,1-sobno,1.0,400.0,EUR,25.0,,,"25 m2, 1-sobno, oddamo. Cena: 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-fratrovac-stanovanje_7381288/
7313871,"BUKOVAC - REMETE, GORNJI",Stanovanje,3-sobno,3.0,1300.0,EUR,92.0,,,"92 m2, 3-sobno, oddamo. Cena: 1.300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-gornji-stanovanje_7313871/
7254427,"BUKOVAC - REMETE, GORNJI, MAKSIMIR",Stanovanje,1-sobno,1.0,200.0,EUR,39.0,2007,,"39 m2, 1-sobno, zgrajeno l. 2007, oddamo. Cena: 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-gornji-maksimir-stanovanje_7254427/
7127241,"BUKOVAC - REMETE, JURJA VES",Stanovanje,3-sobno,3.0,1900.0,EUR,150.0,,,"150 m2, 3-sobno, oddamo. Cena: 1.900,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-jurja-ves-stanovanje_7127241/
7065860,"BUKOVAC - REMETE, MAKSIMIR",Stanovanje,4-sobno,4.0,2500.0,EUR,135.0,,,"135 m2, 4-sobno, oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-maksimir-stanovanje_7065860/
7241721,"BUKOVAC - REMETE, MAKSIMIR",Stanovanje,5 in večsobno,,200.0,EUR,155.0,,,"155 m2, 5 in večsobno, oddamo. Cena: 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-maksimir-stanovanje_7241721/
6865861,"BUKOVAC - REMETE, PRILESJE OBRONAK",Stanovanje,4-sobno,4.0,3000.0,EUR,320.0,,,"320 m2, 4-sobno, oddamo. Cena: 3.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovac-remete-prilesje-obronak-stanovanje_6865861/
7395637,BUKOVCI,Stanovanje,3-sobno,3.0,650.0,EUR,42.0,1982,,"42 m2, 3-sobno, zgrajeno l. 1982, oddamo. Cena: 650,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/bukovci-stanovanje_7395637/
7352325,"BUZIN, BOTINEC",Stanovanje,2-sobno,2.0,1200.0,EUR,87.0,,,"87 m2, 2-sobno, oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/buzin-botinec-stanovanje_7352325/
